ZoneNumber,day_of_week,hour_of_day,avg_active_cars
0319,3,13,1.5
0319,3,14,1
0319,3,17,1
0319,3,20,1
0319,4,8,1.75
0319,4,9,3
0319,4,10,1
0319,4,11,1
0319,4,12,1.5
0319,4,13,1
0319,4,14,1
0319,4,18,1
0319,5,8,1.2
0319,5,9,1.33
0319,5,12,1.5
0319,5,13,1
0319,5,14,1
0319,5,15,1
0319,5,16,1
0319,6,8,1
0319,6,9,1
0319,6,10,1
0319,6,11,1
0319,6,12,2
0319,6,14,1
0319,6,16,1
0319,6,17,1
0319,6,19,1
0319,6,20,1
0319,7,8,1
0319,7,11,1.5
0319,7,12,1
0319,7,13,1
0363,1,8,1
0363,1,11,1
0363,1,12,1
0363,1,13,1
0363,1,14,1.5
0363,1,17,1
0363,1,18,1
0363,1,19,1
0363,2,8,1
0363,2,9,1.33
0363,2,10,1
0363,2,11,1
0363,2,12,1.5
0363,2,13,1.33
0363,2,14,2
0363,2,15,2
0363,2,16,1.5
0363,2,17,1.5
0363,2,18,1
0363,2,19,1
0363,3,8,1
0363,3,9,2
0363,3,16,2
0363,3,17,1
0363,3,19,1
0363,4,8,1
0363,4,9,1
0363,4,11,1
0363,4,12,1
0363,4,15,2
0363,4,17,1
0363,4,19,1.5
0363,5,8,2
0363,5,10,1
0363,5,11,1
0363,5,12,2
0363,5,14,1
0363,5,16,2
0363,5,17,1
0363,5,18,1
0363,5,19,1
0363,6,9,1.5
0363,6,12,1
0363,6,13,1
0363,6,14,1
0363,6,18,1
0363,6,19,1.5
0363,6,20,1
0363,7,8,1
0363,7,9,1
0363,7,10,1
0363,7,11,1
0363,7,12,1
0363,7,13,1.67
0363,7,14,2
0363,7,15,1
0363,7,17,1
0363,7,18,1
0363,7,19,1
0401,1,8,5.75
0401,1,9,4.25
0401,1,10,5.75
0401,1,11,4.25
0401,1,12,6
0401,1,13,5
0401,1,14,6
0401,1,15,5.75
0401,1,16,4
0401,1,17,2.75
0401,1,18,2
0401,1,19,2
0401,1,20,1.75
0401,2,8,5.75
0401,2,9,4.25
0401,2,10,5.25
0401,2,11,5.5
0401,2,12,5
0401,2,13,5.25
0401,2,14,4.25
0401,2,15,3.75
0401,2,16,4
0401,2,17,3.5
0401,2,18,2.5
0401,2,19,1.75
0401,2,20,1.5
0401,3,8,8
0401,3,9,6.75
0401,3,10,6
0401,3,11,6.25
0401,3,12,6.25
0401,3,13,6.25
0401,3,14,5.5
0401,3,15,4.25
0401,3,16,3.75
0401,3,17,3
0401,3,18,2.75
0401,3,19,3.33
0401,3,20,2
0401,4,8,5.75
0401,4,9,5.75
0401,4,10,4.75
0401,4,11,6.25
0401,4,12,6
0401,4,13,3.75
0401,4,14,6.25
0401,4,15,5
0401,4,16,4.75
0401,4,17,2.5
0401,4,18,2.25
0401,4,19,1.67
0401,4,20,1.5
0401,5,8,5
0401,5,9,8.6
0401,5,10,7.2
0401,5,11,6.2
0401,5,12,4.8
0401,5,13,3.8
0401,5,14,5.4
0401,5,15,3.6
0401,5,16,3.8
0401,5,17,3
0401,5,18,2.2
0401,5,19,3.25
0401,5,20,1.75
0401,6,8,1.67
0401,6,9,2
0401,6,10,2.25
0401,6,11,2
0401,6,12,2
0401,6,13,3.8
0401,6,14,3
0401,6,15,2.6
0401,6,16,3.8
0401,6,17,3.2
0401,6,18,2
0401,6,19,2.2
0401,6,20,2
0401,7,8,1.33
0401,7,9,1.33
0401,7,10,1.67
0401,7,11,2.25
0401,7,12,3.25
0401,7,13,3.2
0401,7,14,2.4
0401,7,15,2.2
0401,7,16,1.8
0401,7,17,1.6
0401,7,18,2.33
0401,7,19,1.75
0401,7,20,1.33
0402,1,8,2.25
0402,1,9,2.75
0402,1,10,2
0402,1,11,3.5
0402,1,12,2.5
0402,1,13,1.75
0402,1,14,2.5
0402,1,15,2
0402,1,16,3.25
0402,1,17,2
0402,1,18,2.5
0402,1,19,1.33
0402,1,20,1
0402,2,8,3
0402,2,9,3
0402,2,10,3.5
0402,2,11,2
0402,2,12,2.5
0402,2,13,3.75
0402,2,14,1.75
0402,2,15,1.75
0402,2,16,2.67
0402,2,17,4.33
0402,2,18,2.33
0402,2,19,1
0402,3,8,2.25
0402,3,9,3.75
0402,3,10,3.75
0402,3,11,4
0402,3,12,1.33
0402,3,13,3.25
0402,3,14,2.5
0402,3,15,2
0402,3,16,2.75
0402,3,17,2.5
0402,3,18,2.33
0402,3,19,2.33
0402,3,20,1
0402,4,8,2.5
0402,4,9,3
0402,4,10,4.25
0402,4,11,2.75
0402,4,12,3.5
0402,4,13,3.25
0402,4,14,2
0402,4,15,2
0402,4,16,1.25
0402,4,17,3.67
0402,4,18,1.75
0402,4,19,1.33
0402,4,20,2
0402,5,8,4
0402,5,9,2.6
0402,5,10,3.25
0402,5,11,2.6
0402,5,12,3
0402,5,13,4
0402,5,14,3.25
0402,5,15,2.2
0402,5,16,2.75
0402,5,17,2.6
0402,5,18,2
0402,5,19,3
0402,5,20,2.5
0402,6,8,1.33
0402,6,9,1.75
0402,6,10,1
0402,6,11,2.4
0402,6,12,2.25
0402,6,13,1.5
0402,6,14,2
0402,6,15,1
0402,6,16,1.33
0402,6,17,1
0402,6,18,1.25
0402,6,19,1
0402,6,20,1
0402,7,8,1
0402,7,9,1.75
0402,7,10,2
0402,7,11,2
0402,7,12,1.5
0402,7,13,1.75
0402,7,14,3
0402,7,15,1
0402,7,16,1
0402,7,17,1
0402,7,18,1.33
0402,7,19,1
0402,7,20,1
0403,1,8,8.25
0403,1,9,6.25
0403,1,10,6.5
0403,1,11,7
0403,1,12,10.75
0403,1,13,8
0403,1,14,5.75
0403,1,15,7
0403,1,16,4.5
0403,1,17,4
0403,1,18,4.75
0403,1,19,3.33
0403,1,20,2.5
0403,2,8,6.75
0403,2,9,9
0403,2,10,9.25
0403,2,11,9.5
0403,2,12,9.5
0403,2,13,10.25
0403,2,14,6.75
0403,2,15,7.25
0403,2,16,6
0403,2,17,6.75
0403,2,18,5
0403,2,19,2.25
0403,2,20,1.5
0403,3,8,9.75
0403,3,9,7.25
0403,3,10,9.75
0403,3,11,9
0403,3,12,9
0403,3,13,8.25
0403,3,14,8.75
0403,3,15,9.5
0403,3,16,5.5
0403,3,17,6.25
0403,3,18,4.25
0403,3,19,2.5
0403,3,20,2.33
0403,4,8,9.75
0403,4,9,9
0403,4,10,6.75
0403,4,11,11.5
0403,4,12,11
0403,4,13,10
0403,4,14,10.25
0403,4,15,7.75
0403,4,16,6
0403,4,17,3.75
0403,4,18,3
0403,4,19,2.33
0403,4,20,2.33
0403,5,8,9
0403,5,9,8
0403,5,10,10
0403,5,11,10.6
0403,5,12,9.4
0403,5,13,8.2
0403,5,14,6.6
0403,5,15,7.4
0403,5,16,5.4
0403,5,17,3.8
0403,5,18,2.8
0403,5,19,2
0403,5,20,1.33
0403,6,8,3
0403,6,9,3.5
0403,6,10,4.2
0403,6,11,4.8
0403,6,12,7.8
0403,6,13,5.8
0403,6,14,5.4
0403,6,15,6.2
0403,6,16,3.4
0403,6,17,5
0403,6,18,3
0403,6,19,1.67
0403,6,20,2
0403,7,8,1.75
0403,7,9,2.4
0403,7,10,2.8
0403,7,11,4.2
0403,7,12,5.4
0403,7,13,5.4
0403,7,14,4.2
0403,7,15,4.4
0403,7,16,3.8
0403,7,17,3.2
0403,7,18,3
0403,7,19,2
0403,7,20,2.33
0404,1,8,2.25
0404,1,9,2.5
0404,1,10,5.5
0404,1,11,3.5
0404,1,12,2.75
0404,1,13,2.33
0404,1,14,3
0404,1,15,2.25
0404,1,16,3
0404,1,17,4.25
0404,1,18,2.5
0404,1,19,4
0404,1,20,2
0404,2,8,3.75
0404,2,9,4.25
0404,2,10,4.75
0404,2,11,4.75
0404,2,12,2.33
0404,2,13,3.25
0404,2,14,2.5
0404,2,15,4
0404,2,16,3
0404,2,17,4.33
0404,2,18,1.5
0404,2,19,1
0404,2,20,1.33
0404,3,8,3
0404,3,9,3.33
0404,3,10,3.5
0404,3,11,4.5
0404,3,12,4.5
0404,3,13,2.25
0404,3,14,3.5
0404,3,15,2.75
0404,3,16,1.5
0404,3,17,2.75
0404,3,18,2
0404,3,19,1
0404,3,20,1
0404,4,8,2.25
0404,4,9,3
0404,4,10,3.25
0404,4,11,4
0404,4,12,5.67
0404,4,13,2.25
0404,4,14,3.25
0404,4,15,3.33
0404,4,16,2.25
0404,4,17,1.67
0404,4,18,1.5
0404,4,19,3
0404,4,20,1
0404,5,8,2.75
0404,5,9,4.4
0404,5,10,4.2
0404,5,11,4.8
0404,5,12,4
0404,5,13,3
0404,5,14,3
0404,5,15,3.75
0404,5,16,2.5
0404,5,17,2.5
0404,5,18,2.6
0404,5,19,2
0404,5,20,1.67
0404,6,8,1.33
0404,6,9,1.5
0404,6,10,3.5
0404,6,11,2.5
0404,6,12,1.8
0404,6,13,1.6
0404,6,14,3.33
0404,6,15,2.33
0404,6,16,1.75
0404,6,17,2
0404,6,18,1.75
0404,6,19,1.5
0404,6,20,1.5
0404,7,8,2
0404,7,10,1.5
0404,7,11,3
0404,7,12,2.25
0404,7,13,2.33
0404,7,14,1.25
0404,7,15,1.33
0404,7,16,1
0404,7,17,1.67
0404,7,18,1
0404,7,19,1
0405,1,8,3.33
0405,1,9,5.25
0405,1,10,4.5
0405,1,11,8
0405,1,12,6.25
0405,1,13,4
0405,1,14,3.5
0405,1,15,3
0405,1,16,2.33
0405,1,17,2
0405,1,18,1.33
0405,1,19,2
0405,1,20,1
0405,2,8,4.25
0405,2,9,4
0405,2,10,5.25
0405,2,11,4.75
0405,2,12,4.25
0405,2,13,4
0405,2,14,3.25
0405,2,15,2.75
0405,2,16,2.33
0405,2,17,2.5
0405,2,18,1.5
0405,2,19,2
0405,2,20,1
0405,3,8,4.5
0405,3,9,5.75
0405,3,10,4.75
0405,3,11,7
0405,3,12,5.75
0405,3,13,5
0405,3,14,4
0405,3,15,2.25
0405,3,16,2
0405,3,17,2
0405,3,18,1
0405,3,19,1.67
0405,3,20,1
0405,4,8,5
0405,4,9,5.75
0405,4,10,6.25
0405,4,11,7.25
0405,4,12,7
0405,4,13,3.5
0405,4,14,3.5
0405,4,15,2.25
0405,4,16,2.67
0405,4,17,3.25
0405,4,18,3
0405,4,19,3
0405,4,20,1
0405,5,8,3.8
0405,5,9,4.6
0405,5,10,4.8
0405,5,11,7.8
0405,5,12,4.8
0405,5,13,4.4
0405,5,14,2.5
0405,5,15,1.8
0405,5,16,2.5
0405,5,17,2
0405,5,18,1
0405,5,19,1.5
0405,5,20,1.25
0405,6,8,2.25
0405,6,9,2
0405,6,10,2
0405,6,11,2.5
0405,6,12,2.5
0405,6,13,2.25
0405,6,14,2
0405,6,15,1.25
0405,6,16,2.5
0405,6,17,1
0405,6,18,1
0405,6,20,1
0405,7,8,1.33
0405,7,9,2
0405,7,10,1
0405,7,11,1.6
0405,7,12,1.67
0405,7,13,1.4
0405,7,14,2.25
0405,7,15,1.75
0405,7,16,2
0405,7,18,2
0405,7,19,1
0405,7,20,1
0406,1,8,1.25
0406,1,9,1.75
0406,1,10,1.5
0406,1,11,2.33
0406,1,12,1.33
0406,1,13,2.67
0406,1,14,1.67
0406,1,15,1
0406,1,16,1
0406,1,17,1
0406,1,18,1.33
0406,1,19,1
0406,1,20,1
0406,2,8,1.5
0406,2,9,1.25
0406,2,10,2.25
0406,2,11,1.75
0406,2,12,1.5
0406,2,13,1.75
0406,2,14,2
0406,2,15,1.5
0406,2,16,1
0406,2,17,1
0406,2,18,1
0406,2,19,1
0406,2,20,1
0406,3,8,1.67
0406,3,9,1.25
0406,3,10,2
0406,3,11,2.5
0406,3,12,2.33
0406,3,13,2
0406,3,14,3
0406,3,15,1
0406,3,16,2
0406,3,17,1
0406,3,18,1
0406,3,19,1
0406,3,20,1.33
0406,4,8,2.25
0406,4,9,1.75
0406,4,10,2.5
0406,4,11,3
0406,4,12,2.25
0406,4,13,2.25
0406,4,14,2
0406,4,17,1
0406,4,19,1
0406,5,8,1.6
0406,5,9,1.6
0406,5,10,1.8
0406,5,11,1.8
0406,5,12,2.2
0406,5,13,2.2
0406,5,14,1.8
0406,5,15,1.33
0406,5,16,1
0406,5,17,1
0406,5,18,1
0406,5,19,1
0406,6,9,1
0406,6,10,1
0406,6,11,1
0406,6,12,1
0406,6,13,1
0406,6,16,1
0406,6,17,1
0406,6,19,1
0406,7,10,1
0406,7,11,1
0406,7,13,1
0406,7,14,1
0406,7,15,1
0406,7,16,1
0406,7,18,1
0407,1,8,3.25
0407,1,9,3.5
0407,1,10,3
0407,1,11,4.5
0407,1,12,4.5
0407,1,13,4.25
0407,1,14,2.75
0407,1,15,2.75
0407,1,16,2.25
0407,1,17,1.75
0407,1,18,1
0407,1,19,1.5
0407,1,20,2
0407,2,8,1.75
0407,2,9,4.75
0407,2,10,4.75
0407,2,11,4.5
0407,2,12,4.25
0407,2,13,5.5
0407,2,14,3.75
0407,2,15,3
0407,2,16,2.25
0407,2,17,1.33
0407,2,18,1.33
0407,2,19,2.5
0407,2,20,1
0407,3,8,3
0407,3,9,3
0407,3,10,3
0407,3,11,5
0407,3,12,4.5
0407,3,13,3.5
0407,3,14,5
0407,3,15,3.25
0407,3,16,2
0407,3,17,1.67
0407,3,18,1.5
0407,3,19,1
0407,3,20,3
0407,4,8,5
0407,4,9,4
0407,4,10,4
0407,4,11,4.75
0407,4,12,6.5
0407,4,13,4.75
0407,4,14,4
0407,4,15,3.75
0407,4,16,2.5
0407,4,17,3.25
0407,4,18,2.25
0407,4,19,1
0407,4,20,1
0407,5,8,2.8
0407,5,9,2.8
0407,5,10,4.4
0407,5,11,5
0407,5,12,3.8
0407,5,13,4.6
0407,5,14,3.33
0407,5,15,3.75
0407,5,16,2.8
0407,5,17,3
0407,5,18,1.5
0407,5,19,1.75
0407,5,20,1
0407,6,8,1.5
0407,6,9,2.5
0407,6,10,3.2
0407,6,11,4
0407,6,12,3
0407,6,13,2.67
0407,6,14,4
0407,6,15,2.25
0407,6,16,2.25
0407,6,17,1.25
0407,6,18,1
0407,6,19,1
0407,6,20,1
0407,7,8,2
0407,7,9,1.75
0407,7,10,1.67
0407,7,11,2.6
0407,7,12,2
0407,7,13,2
0407,7,14,1.6
0407,7,15,2
0407,7,16,1.33
0407,7,17,1.33
0407,7,18,1
0407,7,19,1
0407,7,20,2
0409,1,8,3
0409,1,9,3.67
0409,1,10,3.75
0409,1,11,2.5
0409,1,12,3.75
0409,1,13,2.75
0409,1,14,2.75
0409,1,15,2.25
0409,1,16,2.33
0409,1,17,1.33
0409,1,18,1.5
0409,1,19,1.5
0409,1,20,1
0409,2,8,5.25
0409,2,9,3.5
0409,2,10,3
0409,2,11,3.25
0409,2,12,4.5
0409,2,13,3
0409,2,14,3
0409,2,15,2
0409,2,16,3.5
0409,2,17,3
0409,2,18,2.33
0409,2,19,1
0409,2,20,1
0409,3,8,2.25
0409,3,9,4
0409,3,10,4.5
0409,3,11,5
0409,3,12,4
0409,3,13,5
0409,3,14,2.5
0409,3,15,2.5
0409,3,16,1.33
0409,3,17,1.67
0409,3,18,1.33
0409,3,19,1
0409,3,20,1
0409,4,8,3.5
0409,4,9,3.25
0409,4,10,4.25
0409,4,11,3.25
0409,4,12,4.5
0409,4,13,5.25
0409,4,14,4.25
0409,4,15,2.67
0409,4,16,1.5
0409,4,17,2.67
0409,4,18,1.5
0409,4,19,1
0409,5,8,2.8
0409,5,9,2.75
0409,5,10,2.75
0409,5,11,3.2
0409,5,12,3.75
0409,5,13,3.4
0409,5,14,3.4
0409,5,15,2.4
0409,5,16,2.25
0409,5,17,2.5
0409,5,18,1.75
0409,5,19,1.67
0409,5,20,2
0409,6,8,1.5
0409,6,9,2.33
0409,6,10,2.33
0409,6,11,1.5
0409,6,12,1.5
0409,6,13,2.5
0409,6,14,2
0409,6,15,1.6
0409,6,16,2
0409,6,17,1
0409,6,18,1
0409,6,19,1
0409,6,20,1
0409,7,8,1.75
0409,7,9,1
0409,7,10,1.33
0409,7,11,1.25
0409,7,12,2.2
0409,7,13,2.25
0409,7,14,1.75
0409,7,15,1.75
0409,7,16,1.67
0409,7,17,1
0409,7,18,1.33
0409,7,19,1.5
0410,1,8,1.5
0410,1,9,2.75
0410,1,10,1.75
0410,1,11,2
0410,1,12,1.5
0410,1,13,2
0410,1,14,1.67
0410,1,15,1
0410,1,16,1
0410,1,17,1
0410,1,18,1
0410,1,19,1
0410,1,20,1
0410,2,8,3
0410,2,9,2
0410,2,10,1.5
0410,2,11,1.33
0410,2,12,2.5
0410,2,13,1
0410,2,14,1
0410,2,15,1
0410,2,16,1
0410,2,17,1
0410,2,18,1
0410,2,19,1
0410,2,20,1
0410,3,8,2
0410,3,9,2.5
0410,3,10,1.67
0410,3,11,1.5
0410,3,12,2
0410,3,13,2.5
0410,3,14,2.5
0410,3,15,2
0410,3,16,2
0410,3,17,2.25
0410,3,18,1.67
0410,3,19,1
0410,3,20,1
0410,4,8,1.5
0410,4,9,2.33
0410,4,10,3
0410,4,11,2
0410,4,12,2.25
0410,4,13,3
0410,4,14,2.5
0410,4,15,2
0410,4,16,2.5
0410,4,17,1
0410,4,18,1
0410,5,8,1.6
0410,5,9,2
0410,5,10,2
0410,5,11,1.75
0410,5,12,1.6
0410,5,13,1.75
0410,5,14,1
0410,5,15,1
0410,5,16,1
0410,5,17,1
0410,5,19,1
0410,5,20,1
0410,6,8,1
0410,6,9,1
0410,6,10,1
0410,6,11,2.33
0410,6,12,1.33
0410,6,13,1.33
0410,6,14,1.33
0410,6,15,1
0410,6,16,1
0410,6,17,1
0410,6,18,1
0410,6,19,1.5
0410,6,20,2
0410,7,8,1
0410,7,9,1.25
0410,7,10,1
0410,7,11,1.5
0410,7,12,1
0410,7,13,1.33
0410,7,14,1
0410,7,15,1
0410,7,17,1
0410,7,18,1
0410,7,20,1
0411,1,8,4.5
0411,1,9,4.25
0411,1,10,5.33
0411,1,11,4
0411,1,12,3.75
0411,1,13,3
0411,1,14,2.5
0411,1,15,1.67
0411,1,16,1.25
0411,1,17,1.25
0411,1,18,1.5
0411,1,19,1.33
0411,1,20,1
0411,2,8,4.5
0411,2,9,3.25
0411,2,10,2.25
0411,2,11,3
0411,2,12,2.25
0411,2,13,2.75
0411,2,14,4.67
0411,2,15,2
0411,2,16,2.33
0411,2,17,2
0411,2,18,2
0411,2,19,2
0411,2,20,3
0411,3,8,4.25
0411,3,9,4.5
0411,3,10,4.25
0411,3,11,3.75
0411,3,12,3.5
0411,3,13,4
0411,3,14,3.75
0411,3,15,3
0411,3,16,3
0411,3,17,2.25
0411,3,18,2.5
0411,3,19,1.25
0411,3,20,1
0411,4,8,3.25
0411,4,9,4.5
0411,4,10,3.5
0411,4,11,2.75
0411,4,12,4
0411,4,13,3.25
0411,4,14,3.67
0411,4,15,2.33
0411,4,16,2
0411,4,17,2
0411,4,18,1.75
0411,4,19,1.75
0411,4,20,1.67
0411,5,8,3.8
0411,5,9,4
0411,5,10,3.8
0411,5,11,4.8
0411,5,12,2.8
0411,5,13,3
0411,5,14,2
0411,5,15,1.67
0411,5,16,1.67
0411,5,17,3
0411,5,18,2
0411,5,19,1.25
0411,5,20,1.4
0411,6,8,1
0411,6,9,2
0411,6,10,2
0411,6,11,2.33
0411,6,12,2.25
0411,6,13,2.33
0411,6,14,1.2
0411,6,15,1.5
0411,6,16,1.25
0411,6,17,1
0411,6,18,1.33
0411,6,19,1.33
0411,6,20,1
0411,7,8,1.67
0411,7,9,1.6
0411,7,10,1.67
0411,7,11,1.5
0411,7,12,2.25
0411,7,13,2
0411,7,14,2
0411,7,15,1.25
0411,7,16,2.33
0411,7,17,1.25
0411,7,18,2
0411,7,19,1
0411,7,20,1
0412,1,8,2.5
0412,1,9,1.75
0412,1,10,2.25
0412,1,11,2
0412,1,12,2.25
0412,1,13,1.5
0412,1,14,3.5
0412,1,15,3.67
0412,1,16,2
0412,1,17,1
0412,1,18,2
0412,1,19,1.5
0412,1,20,1
0412,2,8,3.25
0412,2,9,3.25
0412,2,10,4.5
0412,2,11,2.75
0412,2,12,3.75
0412,2,13,3.75
0412,2,14,2.75
0412,2,15,2.25
0412,2,16,2
0412,2,17,2
0412,2,20,1
0412,3,8,3
0412,3,9,3.5
0412,3,10,3.33
0412,3,11,3
0412,3,12,3.25
0412,3,13,2.33
0412,3,14,3
0412,3,15,2.67
0412,3,16,2.67
0412,3,17,1.67
0412,3,18,2
0412,3,19,1
0412,3,20,1
0412,4,8,3
0412,4,9,2.75
0412,4,10,2.5
0412,4,11,4
0412,4,12,2.75
0412,4,13,3
0412,4,14,3.25
0412,4,15,1.5
0412,4,16,1
0412,4,17,1.33
0412,4,18,1
0412,4,20,1
0412,5,8,2
0412,5,9,3.4
0412,5,10,4.4
0412,5,11,3.8
0412,5,12,2.8
0412,5,13,1.75
0412,5,14,2.4
0412,5,15,1.4
0412,5,16,1.5
0412,5,17,1
0412,5,19,1
0412,6,8,1.5
0412,6,9,1.8
0412,6,10,2.2
0412,6,11,2
0412,6,12,1.4
0412,6,13,3.5
0412,6,14,1.75
0412,6,15,2
0412,6,16,1.75
0412,6,17,2
0412,6,18,1.5
0412,7,8,1.5
0412,7,9,1
0412,7,10,1.33
0412,7,11,1
0412,7,12,1
0412,7,13,1.25
0412,7,14,1.67
0412,7,15,2
0412,7,16,1
0412,7,17,1.5
0412,7,18,1.33
0412,7,20,1
0414,1,8,1
0414,1,9,1.5
0414,1,10,1.5
0414,1,11,1.5
0414,1,12,1.5
0414,1,13,1
0414,1,16,1
0414,1,17,1.5
0414,1,18,1
0414,1,19,1
0414,1,20,1
0414,2,8,2.67
0414,2,9,1.33
0414,2,10,2.33
0414,2,11,2
0414,2,12,1.67
0414,2,13,1.33
0414,2,14,1.33
0414,2,15,1
0414,2,16,1
0414,2,19,1
0414,3,8,1.67
0414,3,9,1
0414,3,10,2
0414,3,11,1
0414,3,12,2
0414,3,13,1
0414,3,16,1
0414,3,17,1
0414,3,19,1
0414,3,20,1
0414,4,8,1
0414,4,9,2
0414,4,10,2.33
0414,4,11,1.67
0414,4,12,1
0414,4,13,1.5
0414,4,15,1.5
0414,4,16,1
0414,4,17,1.5
0414,4,18,1
0414,5,8,1.5
0414,5,9,1
0414,5,10,1
0414,5,11,1
0414,5,12,1
0414,5,13,1
0414,5,14,2
0414,5,15,1
0414,5,16,1
0414,5,17,1
0414,5,18,2
0414,5,19,1.5
0414,5,20,1
0414,6,8,1
0414,6,9,1.25
0414,6,10,1
0414,6,11,1.25
0414,6,12,1
0414,6,13,2
0414,6,14,2
0414,6,16,1
0414,6,19,1
0414,7,8,1
0414,7,9,1
0414,7,10,1
0414,7,11,1
0414,7,12,1
0414,7,13,1
0414,7,14,1
0414,7,15,1
0414,7,16,1
0414,7,17,1
0414,7,19,1
0502,1,8,1
0502,1,10,1
0502,1,11,1
0502,1,12,1
0502,1,13,1
0502,1,16,1
0502,1,17,2
0502,2,8,1
0502,2,10,1
0502,2,14,1
0502,2,16,1
0502,2,18,1
0502,3,10,2
0502,3,11,1
0502,3,13,1
0502,3,14,1
0502,3,17,1
0502,3,18,1
0502,4,9,1
0502,4,14,1
0502,4,18,1
0502,5,8,1
0502,5,9,1
0502,5,10,1
0502,5,12,1
0502,5,13,1
0502,5,14,1
0502,5,15,1
0502,5,16,1
0502,5,17,1.33
0502,6,8,1
0502,6,11,1
0502,6,12,1
0502,6,17,1
0502,7,9,1
0502,7,10,1
0502,7,11,1
0502,7,12,1
0502,7,13,1.5
0502,7,14,1
0502,7,15,1
0502,7,16,1
0502,7,17,1
0503,1,8,2
0503,1,9,2.5
0503,1,11,1
0503,1,13,1
0503,1,14,1
0503,1,15,1.5
0503,1,16,1.67
0503,1,19,1
0503,1,20,2
0503,2,8,1.33
0503,2,9,1
0503,2,10,2
0503,2,11,2.33
0503,2,12,1.25
0503,2,13,1.67
0503,2,14,1
0503,2,15,1
0503,2,17,1.5
0503,2,18,2
0503,2,19,2
0503,2,20,1.5
0503,3,8,2.33
0503,3,9,2
0503,3,10,1.5
0503,3,11,1.67
0503,3,12,1
0503,3,13,1.5
0503,3,14,2.25
0503,3,15,1
0503,3,16,2
0503,3,17,1
0503,4,8,2
0503,4,9,2
0503,4,10,2
0503,4,11,2
0503,4,12,1
0503,4,13,1.67
0503,4,14,1
0503,4,15,1.75
0503,4,16,1.5
0503,4,17,1.67
0503,4,18,1
0503,4,19,1
0503,4,20,1
0503,5,8,2.33
0503,5,9,1
0503,5,10,1.33
0503,5,11,1
0503,5,12,1.33
0503,5,13,1.33
0503,5,15,1
0503,5,16,1
0503,5,17,1
0503,5,18,1
0503,5,19,1
0503,6,8,1
0503,6,9,1.2
0503,6,10,1.33
0503,6,11,1
0503,6,12,1.33
0503,6,13,1
0503,6,14,1
0503,6,15,1
0503,6,16,1
0503,6,17,1
0503,6,18,1
0503,7,8,1
0503,7,9,1.5
0503,7,10,2
0503,7,11,1.5
0503,7,12,1
0503,7,13,1.33
0503,7,14,1
0503,7,15,1
0503,7,16,1
0503,7,18,1
0504,1,8,1
0504,1,9,1.5
0504,1,10,1.75
0504,1,11,1
0504,1,12,2
0504,1,13,2.25
0504,1,14,2
0504,1,15,2
0504,1,16,1.33
0504,1,17,1.5
0504,1,18,1
0504,1,19,1
0504,2,8,1
0504,2,9,1.25
0504,2,10,1.67
0504,2,11,2.5
0504,2,12,2
0504,2,13,2
0504,2,14,1.5
0504,2,15,1
0504,2,16,1.25
0504,2,17,2
0504,2,18,1
0504,3,8,1.67
0504,3,9,1.5
0504,3,10,2.33
0504,3,11,1.33
0504,3,12,1.5
0504,3,13,2.25
0504,3,14,2
0504,3,15,1
0504,3,16,1.5
0504,3,17,1
0504,3,18,1.5
0504,3,19,2
0504,4,9,1
0504,4,10,3.33
0504,4,11,2.25
0504,4,12,2.67
0504,4,13,2.5
0504,4,14,2
0504,4,15,1.5
0504,4,16,3
0504,4,17,2
0504,4,19,1
0504,4,20,1
0504,5,8,2
0504,5,9,1.5
0504,5,10,1.5
0504,5,11,1
0504,5,12,1.5
0504,5,13,1.33
0504,5,14,1
0504,5,15,1.33
0504,5,16,1
0504,5,17,1
0504,5,18,1
0504,5,19,1
0504,5,20,1
0504,6,8,1.5
0504,6,9,1.33
0504,6,10,1
0504,6,11,2
0504,6,12,2
0504,6,13,1
0504,6,14,1
0504,6,15,1
0504,6,16,1
0504,6,17,1
0504,6,18,1
0504,6,19,1
0504,6,20,1
0504,7,8,1
0504,7,10,3
0504,7,11,2
0504,7,12,2
0504,7,13,1
0504,7,15,1
0504,7,16,1
0504,7,17,1
0504,7,18,1
0504,7,19,1
0504,7,20,1
0505,1,8,3
0505,1,9,1
0505,1,10,1
0505,1,11,2
0505,1,12,1.5
0505,1,13,1
0505,1,14,1
0505,1,15,1
0505,1,17,1
0505,1,18,1
0505,1,19,1
0505,1,20,2
0505,2,9,1
0505,2,10,1.5
0505,2,11,1
0505,2,12,1
0505,2,13,1
0505,2,14,1
0505,2,15,1
0505,2,16,1
0505,2,17,1
0505,2,19,1
0505,2,20,1
0505,3,8,1.67
0505,3,9,1.5
0505,3,10,1
0505,3,11,2
0505,3,12,2
0505,3,13,1
0505,3,14,1
0505,3,16,1
0505,3,17,1
0505,3,18,1
0505,3,19,1
0505,3,20,1
0505,4,9,1.33
0505,4,10,1
0505,4,11,1.25
0505,4,12,1
0505,4,13,2
0505,4,14,1.5
0505,4,15,2
0505,4,16,1
0505,4,17,1
0505,4,18,1
0505,5,8,1.33
0505,5,9,1
0505,5,10,1
0505,5,11,2
0505,5,12,1
0505,5,13,1.33
0505,5,14,1
0505,5,15,2
0505,5,16,1
0505,5,17,1
0505,5,18,1
0505,5,20,1
0505,6,8,1
0505,6,10,1
0505,6,11,1
0505,6,12,1.33
